575,The Cadets,7/13/2014,"DeKalb, IL",34.7,25.8,26.1,86.6,0,86.6
576,Colts,7/13/2014,"Muscatine, IA",30.4,22.7,21.65,74.75,0,74.75
577,Boston Crusaders,7/13/2014,"Muscatine, IA",31.9,24.1,23.4,79.4,0,79.4
578,Spirit of Atlanta,7/13/2014,"Muscatine, IA",29.9,22.25,21.7,73.85,0,73.85
579,Phantom Regiment,7/13/2014,"DeKalb, IL",32.6,24.45,24.8,81.85,0,81.85
580,The Cavaliers,7/13/2014,"DeKalb, IL",33.3,25,25.15,83.45,0,83.45
581,Carolina Crown,7/13/2014,"DeKalb, IL",34.2,25.85,25.85,85.9,0,85.9
582,Blue Stars,7/13/2014,"DeKalb, IL",31.1,23.35,23.55,78,0,78
583,Bluecoats,7/13/2014,"DeKalb, IL",33.6,25.2,25.3,84.1,0,84.1
584,Blue Devils,7/13/2014,"DeKalb, IL",35.1,26.15,26.35,87.6,0,87.6
585,The Cadets,7/14/2014,"Warrensburg, MO",35.3,26.45,26.15,87.9,0,87.9
586,Blue Devils,7/14/2014,"Warrensburg, MO",35.7,26.8,26.4,88.9,0,88.9
587,The Cavaliers,7/14/2014,"Warrensburg, MO",33.8,25.45,25.3,84.55,0,84.55
588,Spirit of Atlanta,7/14/2014,"Lebanon, IL",29.4,22.25,22.35,74,0,74
589,Colts,7/14/2014,"Lebanon, IL",30.4,22.75,22.35,75.5,0,75.5
590,Jersey Surf,7/14/2014,"Lebanon, IL",26.1,20.15,20.35,66.6,0,66.6
591,Madison Scouts,7/14/2014,"Omaha, NE",32.9,23.2,24.55,80.65,0,80.65
592,Blue Knights,7/14/2014,"Omaha, NE",33.2,24.25,24.15,81.6,0,81.6
593,Crossmen,7/14/2014,"Omaha, NE",31.1,22.85,23.4,77.35,0,77.35
594,Pacific Crest,7/14/2014,"Omaha, NE",28.1,19.95,21.5,69.55,0,69.55
595,The Academy,7/14/2014,"Omaha, NE",28,20.1,21.05,69.15,0,69.15
596,Seattle Cascades,7/14/2014,"Omaha, NE",26.5,19,19.45,64.95,0,64.95
597,Santa Clara Vanguard,7/14/2014,"Warrensburg, MO",35.1,25.85,25.65,86.6,0,86.6
598,Carolina Crown,7/14/2014,"Warrensburg, MO",34.8,26.1,25.95,86.85,0,86.85
599,Bluecoats,7/14/2014,"Warrensburg, MO",34.5,25.3,25.6,85.4,0,85.4
600,Phantom Regiment,7/14/2014,"Warrensburg, MO",33.6,24.75,24.8,83.15,0,83.15
601,Boston Crusaders,7/14/2014,"Lebanon, IL",31.4,24.2,23.75,79.35,0,79.35
602,Blue Devils,7/15/2014,"Wichita, KS",35.8,27.3,26.7,89.8,0,89.8
603,Madison Scouts,7/15/2014,"Wichita, KS",32.3,24.1,24.45,80.85,0,80.85
604,Blue Knights,7/15/2014,"Wichita, KS",33.1,24.65,24.65,82.4,0,82.4
605,Troopers,7/15/2014,"Wichita, KS",30.4,22.55,23.35,76.3,0,76.3
606,Mandarins,7/15/2014,"Wichita, KS",26.8,21,21.25,69.05,0,69.05
607,The Academy,7/15/2014,"Wichita, KS",27.7,21.1,21.5,70.3,0,70.3
608,Carolina Crown,7/15/2014,"Bentonville, AR",35.5,26.4,26.4,88.3,0,88.3
609,Blue Stars,7/15/2014,"Bentonville, AR",32.1,23.9,24.35,80.35,0,80.35
610,Crossmen,7/15/2014,"Bentonville, AR",31.1,23.55,23.65,78.3,0,78.3
611,Colts,7/15/2014,"Bentonville, AR",31.3,23.05,23.05,77.4,0,77.4
612,Seattle Cascades,7/15/2014,"Bentonville, AR",26.1,19.7,19.35,65.15,0,65.15
613,The Cadets,7/16/2014,"Broken Arrow, OK",35,27.2,26.95,89.15,0,89.15
614,Phantom Regiment,7/16/2014,"Broken Arrow, OK",33.2,25.15,25.75,84.1,0,84.1
615,Blue Knights,7/16/2014,"Broken Arrow, OK",33.1,24.95,25.15,83.2,0,83.2
616,Spirit of Atlanta,7/16/2014,"Broken Arrow, OK",30.8,22.8,23.2,76.8,0,76.8
617,Troopers,7/16/2014,"Broken Arrow, OK",31,22.9,23.4,77.3,0,77.3
618,Pacific Crest,7/16/2014,"Broken Arrow, OK",28,21.4,22,71.4,0,71.4
619,Mandarins,7/16/2014,"Broken Arrow, OK",27,21.5,21.35,69.85,0,69.85
620,The Academy,7/16/2014,"Broken Arrow, OK",28.2,21.2,21.4,70.8,0,70.8
621,Jersey Surf,7/16/2014,"Broken Arrow, OK",26.7,20.6,20.25,67.55,0,67.55
622,Seattle Cascades,7/16/2014,"Broken Arrow, OK",25.3,20,20.3,65.6,0,65.6
623,The Cavaliers,7/17/2014,"Denton, TX",34.3,25.65,25.5,85.45,0,85.45
624,Carolina Crown,7/17/2014,"Denton, TX",35.6,26.55,26.2,88.35,0,88.35
625,Santa Clara Vanguard,7/17/2014,"Denton, TX",34.7,26.55,26.1,87.35,0,87.35
626,Bluecoats,7/17/2014,"Denton, TX",35.6,26.15,26.1,87.85,0,87.85
627,Pacific Crest,7/17/2014,"Denton, TX",29.6,21.75,22.55,73.9,0,73.9
628,Mandarins,7/17/2014,"Denton, TX",28.7,21.8,21.75,72.25,0,72.25
629,Jersey Surf,7/17/2014,"Denton, TX",27.7,20.95,20.35,69,0,69
630,Seattle Cascades,7/17/2014,"Denton, TX",27.2,20.6,19.7,67.5,0,67.5
631,The Academy,7/17/2014,"Denton, TX",30,22,22.1,74.1,0,74.1
632,The Cavaliers,7/18/2014,"Houston, TX",34.9,25.85,26.2,86.95,0,86.95
633,Phantom Regiment,7/18/2014,"Houston, TX",34.1,25.45,25.5,85.05,0,85.05
634,Santa Clara Vanguard,7/18/2014,"Houston, TX",34.8,26.85,26.5,88.15,0,88.15
635,Blue Devils,7/18/2014,"Houston, TX",36.7,27.5,27.1,91.3,0,91.3
